section,dataset,key,method,id,recall,latency_ms,use,dr,dlat_ms,scale,interpolation,params
sl,gist1m,25p,spann,1,0.5439999999999999,25.092676666666666,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 50}"
sl,gist1m,25p,spann,2,0.5666666666666667,16.8017861,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 200.0, ""search_internal_result_num"": 0}"
sl,gist1m,25p,spann,3,0.5716666666666667,21.034431666666666,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 300.0, ""search_internal_result_num"": 0}"
sl,gist1m,25p,spann,5,0.5726666666666667,33.906795333333335,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 0}"
sl,gist1m,25p,spann,4,0.572666667,25.13776133333333,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 0}"
sl,gist1m,25p,spann,6,0.574,41.24137933333333,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 0}"
sl,gist1m,25p,spann,7,0.628666667,29.190119666666668,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 100}"
sl,gist1m,25p,spann,8,0.722,42.70926533333334,1,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 200}"
sl,gist1m,25p,spann,9,0.853,73.70386733333333,1,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 500}"
sl,gist1m,25p,spann,10,0.878666667,94.60822,1,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 600}"
sl,gist1m,25p,spann,11,0.8940000000000001,97.30774833333332,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 700}"
sl,gist1m,25p,spann,13,0.9106666666666668,113.12827966666667,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1200.0, ""search_internal_result_num"": 800}"
sl,gist1m,25p,spann,12,0.910666667,107.95593133333333,1,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 800}"
sl,gist1m,25p,spann,14,0.9229999999999999,125.88012900000001,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1500.0, ""search_internal_result_num"": 900}"
sl,gist1m,25p,spann,15,0.9229999999999999,130.92737133333333,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 900}"
sl,gist1m,25p,spann,16,0.93,142.77631066666666,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 1000}"
sl,gist1m,25p,spann,17,0.9309999999999998,160.15954333333332,1,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 3000.0, ""search_internal_result_num"": 1000}"
sl,gist1m,25p,spann,18,0.9723333333333333,288.23618666666664,1,0.0,0.0,1.0,linear,"{""max_check"": 65536, ""overfetch_factor"": 5000.0, ""search_internal_result_num"": 2000}"
sl,gist1m,50p,curator,0,0.5475471698113208,0.8778142867924529,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 64}"
sl,gist1m,50p,curator,1,0.6030188679245283,0.9581106075471698,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 96}"
sl,gist1m,50p,curator,2,0.6513207547169813,0.9008525018867927,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 128}"
sl,gist1m,50p,curator,3,0.719245283018868,0.7480430226415095,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 192}"
sl,gist1m,50p,curator,4,0.7543396226415094,0.8221901773584906,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 256}"
sl,gist1m,50p,curator,5,0.800754716981132,0.9094407245283019,1,0.01,0.1,1.0,linear,"{""pq_M"": 160, ""search_ef"": 384}"
sl,gist1m,50p,curator,6,0.8437735849056605,1.3947173433962265,1,0.04,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 512}"
sl,gist1m,50p,curator,7,0.8883018867924529,2.043531811320755,1,0.03,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 768}"
sl,gist1m,50p,curator,8,0.9169811320754717,2.3028021132075467,1,0.02,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 1024}"
sl,gist1m,50p,curator,9,0.9577358490566039,2.757314641509434,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 1536}"
sl,gist1m,50p,curator,10,0.9732075471698113,3.5420609433962262,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 2048}"
sl,gist1m,50p,curator,11,0.9864150943396228,5.281569660377359,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 3072}"
sl,gist1m,50p,curator,12,0.9932075471698113,6.555829245283019,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 4096}"
sl,gist1m,50p,curator,13,0.9947169811320755,10.045935358490565,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 6144}"
sl,gist1m,50p,curator,14,0.9958490566037735,13.203924150943397,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 8192}"
sl,gist1m,50p,curator,15,0.9958490566037735,18.569123018867927,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 12288}"
sl,gist1m,50p,curator,16,0.9958490566037735,25.055235094339626,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 16384}"
sl,gist1m,50p,diskivf,0,0.5279245283018867,38.03566664150944,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 8}"
sl,gist1m,50p,diskivf,1,0.573207547,44.04735313207547,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 10}"
sl,gist1m,50p,diskivf,2,0.6196226415094339,51.11418622641509,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 12}"
sl,gist1m,50p,diskivf,3,0.683396226,67.13596867924528,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 16}"
sl,gist1m,50p,diskivf,4,0.734716981,82.52237018867925,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 20}"
sl,gist1m,50p,diskivf,5,0.77509434,100.07984981132077,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 24}"
sl,gist1m,50p,diskivf,6,0.836603774,138.36524716981134,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 32}"
sl,gist1m,50p,diskivf,7,0.9007547169811321,213.56083018867926,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 48}"
sl,gist1m,50p,diskivf,8,0.934716981,278.3533154716981,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 64}"
sl,gist1m,50p,diskivf,9,0.9618867924528303,336.47342301886795,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 80}"
sl,gist1m,50p,diskivf,10,0.9735849056603774,405.4537320754717,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 96}"
sl,gist1m,50p,diskivf,11,0.987547169811321,512.7635660377358,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 128}"
sl,gist1m,50p,prefilter,0,1.0,7.066349509433962,1,0.0,0.0,1.0,linear,{}
sl,gist1m,50p,spann,0,0.580377358490566,23.11074150943396,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 25}"
sl,gist1m,50p,spann,1,0.5883018867924529,9.381451962264151,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 40.0, ""search_internal_result_num"": 0}"
sl,gist1m,50p,spann,2,0.6460377358490565,9.187622150943396,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 50.0, ""search_internal_result_num"": 0}"
sl,gist1m,50p,spann,3,0.6599999999999999,22.223542264150943,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 50}"
sl,gist1m,50p,spann,4,0.6826415094339623,10.414805811320754,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 75.0, ""search_internal_result_num"": 0}"
sl,gist1m,50p,spann,5,0.6887735849056604,24.088952671955003,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 150.0, ""search_internal_result_num"": 0}"
sl,gist1m,50p,spann,6,0.6894339622641509,15.257560188679246,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 200.0, ""search_internal_result_num"": 0}"
sl,gist1m,50p,spann,7,0.6898113207547171,18.944971811320755,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 300.0, ""search_internal_result_num"": 0}"
sl,gist1m,50p,spann,8,0.690566037735849,12.668952716981131,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 100.0, ""search_internal_result_num"": 0}"
sl,gist1m,50p,spann,9,0.690566037735849,22.339470188679247,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 0}"
sl,gist1m,50p,spann,10,0.6909433962264152,30.800946792452837,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 0}"
sl,gist1m,50p,spann,11,0.6909433962264152,38.04291735849057,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 0}"
sl,gist1m,50p,spann,12,0.7505660377358491,25.971614716981133,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 100}"
sl,gist1m,50p,spann,13,0.8445283018867925,40.05629132075472,1,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 200}"
sl,gist1m,50p,spann,14,0.9388679245283019,66.92747283018868,1,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 500}"
sl,gist1m,50p,spann,15,0.9479245283018868,86.76489735849057,1,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 600}"
sl,gist1m,50p,spann,16,0.9566037735849058,87.72599660377357,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 700}"
sl,gist1m,50p,spann,17,0.9615094339622642,102.11665849056604,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 800}"
sl,gist1m,50p,spann,18,0.9618867924528303,103.17440943396227,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1200.0, ""search_internal_result_num"": 800}"
sl,gist1m,50p,spann,19,0.9671698113207547,125.65238679245283,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 900}"
sl,gist1m,50p,spann,20,0.9675471698113207,117.65603660377359,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1500.0, ""search_internal_result_num"": 900}"
sl,gist1m,50p,spann,21,0.9701886792452831,132.1697596226415,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 1000}"
sl,gist1m,50p,spann,22,0.9709433962264151,148.67055056603775,1,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 3000.0, ""search_internal_result_num"": 1000}"
sl,gist1m,50p,spann,23,0.9913207547169811,257.2118150943396,1,0.0,0.0,1.0,linear,"{""max_check"": 65536, ""overfetch_factor"": 5000.0, ""search_internal_result_num"": 2000}"
sl,gist1m,75p,curator,0,0.536470588235294,1.129095111764706,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 128}"
sl,gist1m,75p,curator,1,0.5873529411764705,0.9608383794117645,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 192}"
sl,gist1m,75p,curator,2,0.6185294117647059,1.0298749029411765,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 256}"
sl,gist1m,75p,curator,3,0.665588235,1.1889733205882353,1,0.0,0.2,1.0,linear,"{""pq_M"": 160, ""search_ef"": 384}"
sl,gist1m,75p,curator,4,0.701176471,1.8457740676470589,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 512}"
sl,gist1m,75p,curator,5,0.755,2.2585266176470586,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 768}"
sl,gist1m,75p,curator,6,0.788529412,2.6194147941176467,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 1024}"
sl,gist1m,75p,curator,7,0.8364705882352942,3.342374323529412,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 1536}"
sl,gist1m,75p,curator,8,0.856764706,4.0079872352941175,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 2048}"
sl,gist1m,75p,curator,9,0.8964705882352944,5.470483029411764,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 3072}"
sl,gist1m,75p,curator,10,0.910588235,6.308733970588236,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 4096}"
sl,gist1m,75p,curator,11,0.9391176470588236,9.175367176470589,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 6144}"
sl,gist1m,75p,curator,12,0.9576470588235295,11.588674088235294,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 8192}"
sl,gist1m,75p,curator,13,0.9702941176470588,14.360966500000002,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 12288}"
sl,gist1m,75p,curator,14,0.9755882352941178,19.493860882352944,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 16384}"
sl,gist1m,75p,diskivf,0,0.523235294117647,32.616380735294115,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 8}"
sl,gist1m,75p,diskivf,1,0.577647059,39.946035264705884,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 10}"
sl,gist1m,75p,diskivf,2,0.6108823529411765,48.17512088235294,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 12}"
sl,gist1m,75p,diskivf,3,0.677647059,62.381411794117646,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 16}"
sl,gist1m,75p,diskivf,4,0.732352941,77.73917420588235,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 20}"
sl,gist1m,75p,diskivf,5,0.774411765,92.59934264705883,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 24}"
sl,gist1m,75p,diskivf,6,0.833529412,126.03312058823529,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 32}"
sl,gist1m,75p,diskivf,7,0.8961764705882355,205.04161823529412,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 48}"
sl,gist1m,75p,diskivf,8,0.934705882,263.1508723529412,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 64}"
sl,gist1m,75p,diskivf,9,0.9532352941176472,334.39692647058826,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 80}"
sl,gist1m,75p,diskivf,10,0.965294117647059,396.6238882352942,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 96}"
sl,gist1m,75p,diskivf,11,0.9814705882352942,502.02347647058826,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 128}"
sl,gist1m,75p,prefilter,0,1.0,29.253635588235294,1,0.0,0.0,1.0,linear,{}
sl,gist1m,75p,spann,0,0.5464705882352942,8.760142735294117,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 10.0, ""search_internal_result_num"": 0}"
sl,gist1m,75p,spann,1,0.6064705882352942,9.28979144117647,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 12.0, ""search_internal_result_num"": 0}"
sl,gist1m,75p,spann,2,0.6529411764705882,25.83466470588235,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 25}"
sl,gist1m,75p,spann,3,0.6585294117647059,9.39747988235294,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 15.0, ""search_internal_result_num"": 0}"
sl,gist1m,75p,spann,4,0.7300000000000001,9.383593852941177,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 20.0, ""search_internal_result_num"": 0}"
sl,gist1m,75p,spann,5,0.7347058823529412,24.574914411764706,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 50}"
sl,gist1m,75p,spann,6,0.7464705882352941,8.061381088235295,0,0.0,0.0,1.0,linear,"{""max_check"": 4096, ""overfetch_factor"": 25.0, ""search_internal_result_num"": 0}"
sl,gist1m,75p,spann,7,0.7544117647058823,10.400621294117647,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 25.0, ""search_internal_result_num"": 0}"
sl,gist1m,75p,spann,8,0.7626470588235292,9.884483794117648,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 30.0, ""search_internal_result_num"": 0}"
sl,gist1m,75p,spann,9,0.7638235294117647,9.892135823529411,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 40.0, ""search_internal_result_num"": 0}"
sl,gist1m,75p,spann,10,0.7641176470588236,9.731146470588234,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 50.0, ""search_internal_result_num"": 0}"
sl,gist1m,75p,spann,11,0.766470588235294,19.860844924050724,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 75.0, ""search_internal_result_num"": 0}"
sl,gist1m,75p,spann,12,0.7685294117647059,13.854108941176468,1,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 100.0, ""search_internal_result_num"": 0}"
sl,gist1m,75p,spann,13,0.7691176470588236,14.377584970588236,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 150.0, ""search_internal_result_num"": 0}"
sl,gist1m,75p,spann,14,0.7691176470588236,32.99944823529412,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 0}"
sl,gist1m,75p,spann,15,0.7694117647058825,16.668757676470587,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 200.0, ""search_internal_result_num"": 0}"
sl,gist1m,75p,spann,16,0.7697058823529414,21.393274411764704,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 300.0, ""search_internal_result_num"": 0}"
sl,gist1m,75p,spann,17,0.7697058823529414,24.674887352941177,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 0}"
sl,gist1m,75p,spann,18,0.7702941176470588,39.906298529411764,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 0}"
sl,gist1m,75p,spann,19,0.8302941176470588,28.727932647058818,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 100}"
sl,gist1m,75p,spann,20,0.8991176470588237,41.63079588235294,1,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 200}"
sl,gist1m,75p,spann,21,0.9555882352941177,72.64737705882354,1,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 500}"
sl,gist1m,75p,spann,22,0.9647058823529412,92.61070647058823,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 600}"
sl,gist1m,75p,spann,23,0.9694117647058824,97.56919676470588,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 700}"
sl,gist1m,75p,spann,24,0.9744117647058824,109.33051294117647,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 800}"
sl,gist1m,75p,spann,25,0.975,113.02178470588233,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1200.0, ""search_internal_result_num"": 800}"
sl,gist1m,75p,spann,26,0.9788235294117648,124.37385529411762,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1500.0, ""search_internal_result_num"": 900}"
sl,gist1m,75p,spann,27,0.9791176470588234,131.7189485294118,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 900}"
sl,gist1m,75p,spann,28,0.9811764705882353,137.6421094117647,1,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 1000}"
sl,gist1m,75p,spann,29,0.981764705882353,153.94709794117648,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 3000.0, ""search_internal_result_num"": 1000}"
sl,gist1m,75p,spann,30,0.9935294117647058,288.68907352941176,1,0.0,0.0,1.0,linear,"{""max_check"": 65536, ""overfetch_factor"": 5000.0, ""search_internal_result_num"": 2000}"
sl,gist1m,99p,curator,0,0.5166666666666666,1.5701025,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 512}"
sl,gist1m,99p,curator,1,0.566666667,2.2589241666666666,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 768}"
sl,gist1m,99p,curator,2,0.5916666666666667,2.9008833333333333,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 1024}"
sl,gist1m,99p,curator,3,0.65,3.1180291666666666,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 1536}"
sl,gist1m,99p,curator,4,0.691666667,3.9863358333333334,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 2048}"
sl,gist1m,99p,curator,5,0.725,5.034850833333333,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 3072}"
sl,gist1m,99p,curator,6,0.758333333,7.653745,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 4096}"
sl,gist1m,99p,curator,7,0.8083333333333335,9.547041666666667,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 6144}"
sl,gist1m,99p,curator,8,0.825,12.740325,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 8192}"
sl,gist1m,99p,curator,9,0.9,20.111774999999998,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 12288}"
sl,gist1m,99p,curator,10,0.9500000000000001,26.277608333333333,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 16384}"
sl,gist1m,99p,diskivf,0,0.5750000000000001,27.08908333333334,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 8}"
sl,gist1m,99p,diskivf,1,0.65,29.693783333333336,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 10}"
sl,gist1m,99p,diskivf,2,0.7,38.62959166666667,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 12}"
sl,gist1m,99p,diskivf,3,0.758333333,48.33568333333333,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 16}"
sl,gist1m,99p,diskivf,4,0.7833333333333333,54.77693333333334,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 20}"
sl,gist1m,99p,diskivf,5,0.7916666666666669,73.17337500000001,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 24}"
sl,gist1m,99p,diskivf,6,0.833333333,101.13346666666666,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 32}"
sl,gist1m,99p,diskivf,7,0.908333333,178.84533333333334,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 48}"
sl,gist1m,99p,diskivf,8,0.941666667,226.84258333333332,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 64}"
sl,gist1m,99p,diskivf,9,0.9750000000000001,296.84191666666663,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 80}"
sl,gist1m,99p,diskivf,10,0.9833333333333334,365.01825,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 96}"
sl,gist1m,99p,diskivf,11,0.9916666666666667,486.96908333333323,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 128}"
sl,gist1m,99p,prefilter,0,1.0,112.74941666666668,1,0.0,0.0,1.0,linear,{}
sl,gist1m,99p,spann,0,0.7083333333333334,25.60356666666667,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 25}"
sl,gist1m,99p,spann,1,0.7583333333333333,24.923233333333332,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 50}"
sl,gist1m,99p,spann,2,0.7666666666666667,7.593257499999999,0,0.0,0.0,1.0,linear,"{""max_check"": 4096, ""overfetch_factor"": 25.0, ""search_internal_result_num"": 0}"
